FECHA_ADMINISTRACION,GRUPO_ETARIO,GENERO,VACUNA,TIPO_EFECTOR,DOSIS_1,DOSIS_2,ID_CARGA,DOSIS_3
22FEB2021:00:00:00,41 a 50,M,AstraZeneca,Público,3,0,,0
22FEB2021:00:00:00,41 a 50,M,Sputnik,Privado,76,6,,0
22FEB2021:00:00:00,41 a 50,M,Sputnik,Público,158,8,,0
22FEB2021:00:00:00,41 a 50,M,Sputnik,Público nacional,21,2,,0
22FEB2021:00:00:00,51 a 60,F,AstraZeneca,Público,3,0,,0
22FEB2021:00:00:00,51 a 60,F,Sputnik,Privado,79,3,,0
22FEB2021:00:00:00,51 a 60,F,Sputnik,Público,415,9,,0
22FEB2021:00:00:00,51 a 60,F,Sputnik,Público nacional,38,0,,0
22FEB2021:00:00:00,51 a 60,M,AstraZeneca,Público,9,0,,0
22FEB2021:00:00:00,51 a 60,M,Sputnik,Privado,38,2,,0
22FEB2021:00:00:00,51 a 60,M,Sputnik,Público,179,8,,0
22FEB2021:00:00:00,51 a 60,M,Sputnik,Público nacional,18,1,,0
22FEB2021:00:00:00,61 a 70,F,AstraZeneca,Público,32,0,,0
22FEB2021:00:00:00,61 a 70,F,Sputnik,Privado,29,0,,0
22FEB2021:00:00:00,61 a 70,F,Sputnik,Público,234,1,,0
22FEB2021:00:00:00,61 a 70,F,Sputnik,Público nacional,18,0,,0
22FEB2021:00:00:00,61 a 70,M,AstraZeneca,Público,153,0,,0
22FEB2021:00:00:00,61 a 70,M,Sputnik,Privado,24,0,,0
22FEB2021:00:00:00,61 a 70,M,Sputnik,Público,129,0,,0
22FEB2021:00:00:00,61 a 70,M,Sputnik,Público nacional,7,0,,0
22FEB2021:00:00:00,71 a 80,F,AstraZeneca,Público,436,0,,0
22FEB2021:00:00:00,71 a 80,F,Sputnik,Privado,5,0,,0
22FEB2021:00:00:00,71 a 80,F,Sputnik,Público,93,1,,0
22FEB2021:00:00:00,71 a 80,M,AstraZeneca,Público,320,0,,0
22FEB2021:00:00:00,71 a 80,M,Sputnik,Privado,10,0,,0
22FEB2021:00:00:00,71 a 80,M,Sputnik,Público,63,0,,0
22FEB2021:00:00:00,71 a 80,M,Sputnik,Público nacional,2,0,,0
22FEB2021:00:00:00,81 a 90,F,AstraZeneca,Privado,5,0,,0
22FEB2021:00:00:00,81 a 90,F,AstraZeneca,Público,2399,0,,0
22FEB2021:00:00:00,81 a 90,F,Sputnik,Privado,1,0,,0
22FEB2021:00:00:00,81 a 90,F,Sputnik,Público,8,0,,0
22FEB2021:00:00:00,81 a 90,M,AstraZeneca,Público,1461,0,,0
22FEB2021:00:00:00,81 a 90,M,Sputnik,Público,16,0,,0
22FEB2021:00:00:00,91 o mas,F,AstraZeneca,Público,425,0,,0
22FEB2021:00:00:00,91 o mas,M,AstraZeneca,Público,164,0,,0
22FEB2021:00:00:00,91 o mas,M,AstraZeneca,Público nacional,1,0,,0
22FEB2021:00:00:00,91 o mas,M,Sputnik,Público,2,0,,0
23FEB2021:00:00:00,30 o menos,F,AstraZeneca,Público,14,0,,0
23FEB2021:00:00:00,30 o menos,F,Sputnik,Privado,103,16,,0
23FEB2021:00:00:00,30 o menos,F,Sputnik,Público,305,56,,0
23FEB2021:00:00:00,30 o menos,F,Sputnik,Público nacional,28,5,,0
23FEB2021:00:00:00,30 o menos,M,AstraZeneca,Público,1,0,,0
23FEB2021:00:00:00,30 o menos,M,Sputnik,Privado,81,9,,0
23FEB2021:00:00:00,30 o menos,M,Sputnik,Público,118,22,,0
23FEB2021:00:00:00,30 o menos,M,Sputnik,Público nacional,15,5,,0
23FEB2021:00:00:00,31 a 40,F,AstraZeneca,Privado,1,0,,0
23FEB2021:00:00:00,31 a 40,F,AstraZeneca,Público,8,0,,0
23FEB2021:00:00:00,31 a 40,F,Sputnik,Privado,226,19,,0
23FEB2021:00:00:00,31 a 40,F,Sputnik,Público,629,136,,0
23FEB2021:00:00:00,31 a 40,F,Sputnik,Público nacional,67,11,,0
23FEB2021:00:00:00,31 a 40,M,AstraZeneca,Público,1,0,,0
23FEB2021:00:00:00,31 a 40,M,Sputnik,Privado,104,21,,0
23FEB2021:00:00:00,31 a 40,M,Sputnik,Público,218,55,,0
23FEB2021:00:00:00,31 a 40,M,Sputnik,Público nacional,40,5,,0
23FEB2021:00:00:00,41 a 50,F,AstraZeneca,Público,8,1,,0
23FEB2021:00:00:00,41 a 50,F,Sputnik,Privado,164,19,,0
23FEB2021:00:00:00,41 a 50,F,Sputnik,Público,596,159,,0
23FEB2021:00:00:00,41 a 50,F,Sputnik,Público nacional,40,16,,0
23FEB2021:00:00:00,41 a 50,M,AstraZeneca,Público,2,0,,0
23FEB2021:00:00:00,41 a 50,M,Sputnik,Privado,75,6,,0
23FEB2021:00:00:00,41 a 50,M,Sputnik,Público,227,72,,0
23FEB2021:00:00:00,41 a 50,M,Sputnik,Público nacional,34,9,,0
23FEB2021:00:00:00,51 a 60,F,AstraZeneca,Público,2,0,,0
23FEB2021:00:00:00,51 a 60,F,Sputnik,Privado,86,9,,0
23FEB2021:00:00:00,51 a 60,F,Sputnik,Público,448,209,,0
23FEB2021:00:00:00,51 a 60,F,Sputnik,Público nacional,34,13,,0
23FEB2021:00:00:00,51 a 60,M,AstraZeneca,Privado,2,0,,
23FEB2021:00:00:00,51 a 60,M,AstraZeneca,Público,2,0,,0
23FEB2021:00:00:00,51 a 60,M,Sputnik,Privado,56,3,,0
23FEB2021:00:00:00,51 a 60,M,Sputnik,Público,191,90,,0
23FEB2021:00:00:00,51 a 60,M,Sputnik,Público nacional,16,3,,0
23FEB2021:00:00:00,61 a 70,F,AstraZeneca,Público,8,0,,0
23FEB2021:00:00:00,61 a 70,F,Sputnik,Privado,27,2,,0
23FEB2021:00:00:00,61 a 70,F,Sputnik,Público,239,310,,0
23FEB2021:00:00:00,61 a 70,F,Sputnik,Público nacional,9,18,,0
23FEB2021:00:00:00,61 a 70,M,AstraZeneca,Público,9,0,,0
23FEB2021:00:00:00,61 a 70,M,Sputnik,Privado,27,9,,0
23FEB2021:00:00:00,61 a 70,M,Sputnik,Público,161,245,,0
23FEB2021:00:00:00,61 a 70,M,Sputnik,Público nacional,8,19,,0
23FEB2021:00:00:00,71 a 80,F,AstraZeneca,Privado,1,0,,0
23FEB2021:00:00:00,71 a 80,F,AstraZeneca,Público,412,0,,0
23FEB2021:00:00:00,71 a 80,F,Sputnik,Privado,1,0,,0
23FEB2021:00:00:00,71 a 80,F,Sputnik,Público,50,29,,0
23FEB2021:00:00:00,71 a 80,M,AstraZeneca,Público,257,0,,0
23FEB2021:00:00:00,71 a 80,M,Sputnik,Privado,7,2,,0
23FEB2021:00:00:00,71 a 80,M,Sputnik,Público,54,32,,0
23FEB2021:00:00:00,71 a 80,M,Sputnik,Público nacional,2,1,,0
23FEB2021:00:00:00,81 a 90,F,AstraZeneca,Privado,1,0,,0
23FEB2021:00:00:00,81 a 90,F,AstraZeneca,Público,2403,0,,0
23FEB2021:00:00:00,81 a 90,F,Sputnik,Público,13,1,,0
23FEB2021:00:00:00,81 a 90,M,AstraZeneca,Privado,2,0,,0
23FEB2021:00:00:00,81 a 90,M,AstraZeneca,Público,1450,0,,0
23FEB2021:00:00:00,81 a 90,M,Sputnik,Público,12,4,,0
23FEB2021:00:00:00,81 a 90,M,Sputnik,Público nacional,1,0,,0
23FEB2021:00:00:00,91 o mas,F,AstraZeneca,Privado,1,0,,0
23FEB2021:00:00:00,91 o mas,F,AstraZeneca,Público,434,0,,0
23FEB2021:00:00:00,91 o mas,F,Sputnik,Público,1,0,,0
23FEB2021:00:00:00,91 o mas,M,AstraZeneca,Público,175,0,,0
23FEB2021:00:00:00,91 o mas,M,Sputnik,Público,1,1,,0
24FEB2021:00:00:00,30 o menos,F,AstraZeneca,Privado,2,0,,0
24FEB2021:00:00:00,30 o menos,F,AstraZeneca,Público,9,0,,0
24FEB2021:00:00:00,30 o menos,F,Sputnik,Privado,122,40,,0
24FEB2021:00:00:00,30 o menos,F,Sputnik,Público,219,49,,0
24FEB2021:00:00:00,30 o menos,F,Sputnik,Público nacional,13,11,,0
24FEB2021:00:00:00,30 o menos,M,AstraZeneca,Público,5,0,,0
24FEB2021:00:00:00,30 o menos,M,Sputnik,Privado,69,22,,0
24FEB2021:00:00:00,30 o menos,M,Sputnik,Público,135,23,,0
24FEB2021:00:00:00,30 o menos,M,Sputnik,Público nacional,4,1,,0
24FEB2021:00:00:00,31 a 40,F,AstraZeneca,Privado,1,0,,0
24FEB2021:00:00:00,31 a 40,F,AstraZeneca,Público,11,0,,0
24FEB2021:00:00:00,31 a 40,F,Sputnik,Privado,258,76,,0
24FEB2021:00:00:00,31 a 40,F,Sputnik,Público,501,153,,0
24FEB2021:00:00:00,31 a 40,F,Sputnik,Público nacional,38,19,,0
24FEB2021:00:00:00,31 a 40,M,AstraZeneca,Privado,1,0,,0
24FEB2021:00:00:00,31 a 40,M,AstraZeneca,Público,6,0,,0
24FEB2021:00:00:00,31 a 40,M,Sputnik,Privado,133,60,,0
24FEB2021:00:00:00,31 a 40,M,Sputnik,Público,240,81,,0
24FEB2021:00:00:00,31 a 40,M,Sputnik,Público nacional,24,10,,0
24FEB2021:00:00:00,41 a 50,F,AstraZeneca,Privado,5,0,,0
24FEB2021:00:00:00,41 a 50,F,AstraZeneca,Público,8,0,,0
24FEB2021:00:00:00,41 a 50,F,Sputnik,Privado,224,64,,0
24FEB2021:00:00:00,41 a 50,F,Sputnik,Público,444,177,,0
24FEB2021:00:00:00,41 a 50,F,Sputnik,Público nacional,27,19,,0
24FEB2021:00:00:00,41 a 50,M,AstraZeneca,Privado,1,0,,0
24FEB2021:00:00:00,41 a 50,M,AstraZeneca,Público,3,0,,0
24FEB2021:00:00:00,41 a 50,M,Sputnik,Privado,124,18,,0
24FEB2021:00:00:00,41 a 50,M,Sputnik,Público,197,85,,0
24FEB2021:00:00:00,41 a 50,M,Sputnik,Público nacional,10,9,,0
24FEB2021:00:00:00,51 a 60,F,AstraZeneca,Público,6,0,,0
24FEB2021:00:00:00,51 a 60,F,Sputnik,Privado,123,24,,0
24FEB2021:00:00:00,51 a 60,F,Sputnik,Público,361,199,,0
24FEB2021:00:00:00,51 a 60,F,Sputnik,Público nacional,16,21,,0
24FEB2021:00:00:00,51 a 60,M,AstraZeneca,Público,4,0,,0
24FEB2021:00:00:00,51 a 60,M,Sputnik,Privado,65,13,,0
24FEB2021:00:00:00,51 a 60,M,Sputnik,Público,138,90,,0
24FEB2021:00:00:00,51 a 60,M,Sputnik,Público nacional,3,15,,0
24FEB2021:00:00:00,61 a 70,F,AstraZeneca,Privado,1,0,,0
24FEB2021:00:00:00,61 a 70,F,AstraZeneca,Público,29,0,,0
24FEB2021:00:00:00,61 a 70,F,Sputnik,Privado,37,9,,0
24FEB2021:00:00:00,61 a 70,F,Sputnik,Público,179,231,,0
24FEB2021:00:00:00,61 a 70,F,Sputnik,Público nacional,4,16,,0
24FEB2021:00:00:00,61 a 70,M,AstraZeneca,Público,31,0,,0
24FEB2021:00:00:00,61 a 70,M,Sputnik,Privado,32,12,,0
24FEB2021:00:00:00,61 a 70,M,Sputnik,Público,93,199,,0
24FEB2021:00:00:00,61 a 70,M,Sputnik,Público nacional,5,13,,0
24FEB2021:00:00:00,71 a 80,F,AstraZeneca,Privado,75,0,,0
24FEB2021:00:00:00,71 a 80,F,AstraZeneca,Público,434,0,,0
24FEB2021:00:00:00,71 a 80,F,Sputnik,Privado,8,0,,0
24FEB2021:00:00:00,71 a 80,F,Sputnik,Público,72,27,,0
24FEB2021:00:00:00,71 a 80,F,Sputnik,Público nacional,1,0,,0
24FEB2021:00:00:00,71 a 80,M,AstraZeneca,Privado,54,0,,0
24FEB2021:00:00:00,71 a 80,M,AstraZeneca,Público,248,0,,0
24FEB2021:00:00:00,71 a 80,M,Sputnik,Privado,13,3,,0
24FEB2021:00:00:00,71 a 80,M,Sputnik,Público,50,30,,0
24FEB2021:00:00:00,71 a 80,M,Sputnik,Público nacional,1,0,,0
24FEB2021:00:00:00,81 a 90,F,AstraZeneca,Privado,259,0,,0
24FEB2021:00:00:00,81 a 90,F,AstraZeneca,Público,2476,0,,0
24FEB2021:00:00:00,81 a 90,F,Sputnik,Público,3,2,,0
24FEB2021:00:00:00,81 a 90,M,AstraZeneca,Privado,166,0,,0
24FEB2021:00:00:00,81 a 90,M,AstraZeneca,Público,1341,0,,0
24FEB2021:00:00:00,81 a 90,M,Sputnik,Privado,1,1,,0
24FEB2021:00:00:00,81 a 90,M,Sputnik,Público,10,2,,0
24FEB2021:00:00:00,91 o mas,F,AstraZeneca,Privado,29,0,,0
27FEB2021:00:00:00,81 a 90,F,AstraZeneca,Privado,172,0,,0
27FEB2021:00:00:00,81 a 90,F,AstraZeneca,Público,134,0,,0
27FEB2021:00:00:00,81 a 90,F,Sputnik,Público,4,0,,0
27FEB2021:00:00:00,81 a 90,M,AstraZeneca,Privado,77,0,,0
27FEB2021:00:00:00,81 a 90,M,AstraZeneca,Público,19,0,,0
27FEB2021:00:00:00,81 a 90,M,Sputnik,Público,7,0,,0
27FEB2021:00:00:00,91 o mas,F,AstraZeneca,Privado,34,0,,0
27FEB2021:00:00:00,91 o mas,F,AstraZeneca,Público,98,0,,0
27FEB2021:00:00:00,91 o mas,M,AstraZeneca,Privado,12,0,,0
27FEB2021:00:00:00,91 o mas,M,AstraZeneca,Público,3,0,,0
28FEB2021:00:00:00,30 o menos,F,Sputnik,Privado,3,4,,0
28FEB2021:00:00:00,30 o menos,F,Sputnik,Público,7,2,,0
28FEB2021:00:00:00,30 o menos,F,Sputnik,Público nacional,0,1,,0
28FEB2021:00:00:00,30 o menos,M,Sputnik,Privado,1,2,,0
28FEB2021:00:00:00,30 o menos,M,Sputnik,Público,3,5,,0
28FEB2021:00:00:00,30 o menos,M,Sputnik,Público nacional,1,3,,0
28FEB2021:00:00:00,31 a 40,F,Sputnik,Privado,5,13,,0
28FEB2021:00:00:00,31 a 40,F,Sputnik,Público,10,26,,0
28FEB2021:00:00:00,31 a 40,F,Sputnik,Público nacional,1,4,,0
28FEB2021:00:00:00,31 a 40,M,Sputnik,Privado,4,9,,0
28FEB2021:00:00:00,31 a 40,M,Sputnik,Público,6,6,,0
28FEB2021:00:00:00,31 a 40,M,Sputnik,Público nacional,2,3,,0
28FEB2021:00:00:00,41 a 50,F,Sinopharm,Público,1,0,,0
28FEB2021:00:00:00,41 a 50,F,Sputnik,Privado,2,6,,0
28FEB2021:00:00:00,41 a 50,F,Sputnik,Público,7,9,,0
28FEB2021:00:00:00,41 a 50,F,Sputnik,Público nacional,5,6,,0
28FEB2021:00:00:00,41 a 50,M,Sputnik,Privado,1,6,,0
28FEB2021:00:00:00,41 a 50,M,Sputnik,Público,2,4,,0
28FEB2021:00:00:00,41 a 50,M,Sputnik,Público nacional,1,3,,0
28FEB2021:00:00:00,51 a 60,F,AstraZeneca,Público,1,0,,0
28FEB2021:00:00:00,51 a 60,F,Sputnik,Privado,1,2,,0
28FEB2021:00:00:00,51 a 60,F,Sputnik,Público,6,4,,0
28FEB2021:00:00:00,51 a 60,F,Sputnik,Público nacional,0,4,,0
28FEB2021:00:00:00,51 a 60,M,AstraZeneca,Privado,1,0,,0
28FEB2021:00:00:00,51 a 60,M,Sputnik,Público,2,7,,0
28FEB2021:00:00:00,51 a 60,M,Sputnik,Público nacional,2,1,,0
28FEB2021:00:00:00,61 a 70,F,AstraZeneca,Público,15,0,,0
28FEB2021:00:00:00,61 a 70,F,Sputnik,Privado,1,0,,0
28FEB2021:00:00:00,61 a 70,F,Sputnik,Público,12,5,,0
28FEB2021:00:00:00,61 a 70,M,AstraZeneca,Público,18,0,,0
28FEB2021:00:00:00,61 a 70,M,Sputnik,Privado,1,4,,0
28FEB2021:00:00:00,61 a 70,M,Sputnik,Público,7,6,,0
28FEB2021:00:00:00,71 a 80,F,AstraZeneca,Privado,4,0,,0
28FEB2021:00:00:00,71 a 80,F,AstraZeneca,Público,34,0,,0
28FEB2021:00:00:00,71 a 80,M,AstraZeneca,Público,13,0,,0
27FEB2021:00:00:00,30 o menos,M,Sputnik,Público nacional,2,0,,0
27FEB2021:00:00:00,31 a 40,F,AstraZeneca,Privado,5,0,,0
27FEB2021:00:00:00,31 a 40,F,Sputnik,Privado,21,8,,0
27FEB2021:00:00:00,31 a 40,F,Sputnik,Público,77,15,,0
27FEB2021:00:00:00,31 a 40,F,Sputnik,Público nacional,1,3,,0
27FEB2021:00:00:00,31 a 40,M,Sputnik,Privado,21,2,,0
27FEB2021:00:00:00,31 a 40,M,Sputnik,Público,69,6,,0
27FEB2021:00:00:00,31 a 40,M,Sputnik,Público nacional,0,1,,0
27FEB2021:00:00:00,41 a 50,F,AstraZeneca,Privado,3,0,,0
27FEB2021:00:00:00,41 a 50,F,AstraZeneca,Público,1,0,,0
27FEB2021:00:00:00,41 a 50,F,Sputnik,Privado,27,1,,0
27FEB2021:00:00:00,41 a 50,F,Sputnik,Público,74,13,,0
27FEB2021:00:00:00,41 a 50,F,Sputnik,Público nacional,1,2,,0
27FEB2021:00:00:00,41 a 50,M,AstraZeneca,Privado,1,0,,0
27FEB2021:00:00:00,41 a 50,M,Sputnik,Privado,8,0,,0
27FEB2021:00:00:00,41 a 50,M,Sputnik,Público,69,9,,0
27FEB2021:00:00:00,41 a 50,M,Sputnik,Público nacional,0,1,,0
27FEB2021:00:00:00,51 a 60,F,AstraZeneca,Privado,1,0,,0
27FEB2021:00:00:00,51 a 60,F,AstraZeneca,Público,2,0,,0
27FEB2021:00:00:00,51 a 60,F,Sputnik,Privado,12,2,,0
27FEB2021:00:00:00,51 a 60,F,Sputnik,Público,70,17,,0
27FEB2021:00:00:00,51 a 60,F,Sputnik,Público nacional,0,2,,0
27FEB2021:00:00:00,51 a 60,M,AstraZeneca,Público,3,0,,0
27FEB2021:00:00:00,51 a 60,M,Sputnik,Privado,4,1,,0
27FEB2021:00:00:00,51 a 60,M,Sputnik,Público,47,4,,0
27FEB2021:00:00:00,51 a 60,M,Sputnik,Público nacional,1,0,,0
27FEB2021:00:00:00,61 a 70,F,AstraZeneca,Público,9,0,,0
27FEB2021:00:00:00,61 a 70,F,Sputnik,Privado,5,0,,0
27FEB2021:00:00:00,61 a 70,F,Sputnik,Público,80,10,,0
27FEB2021:00:00:00,61 a 70,M,AstraZeneca,Público,12,0,,0
27FEB2021:00:00:00,61 a 70,M,Sputnik,Privado,1,0,,0
27FEB2021:00:00:00,61 a 70,M,Sputnik,Público,40,5,,0
27FEB2021:00:00:00,71 a 80,F,AstraZeneca,Privado,40,0,,0
27FEB2021:00:00:00,71 a 80,F,AstraZeneca,Público,51,0,,0
27FEB2021:00:00:00,71 a 80,F,Sinopharm,Público,1,0,,0
27FEB2021:00:00:00,71 a 80,F,Sputnik,Privado,1,0,,0
27FEB2021:00:00:00,71 a 80,F,Sputnik,Público,36,0,,0
27FEB2021:00:00:00,71 a 80,M,AstraZeneca,Privado,20,0,,0
27FEB2021:00:00:00,71 a 80,M,AstraZeneca,Público,20,0,,0
27FEB2021:00:00:00,71 a 80,M,Sputnik,Privado,2,0,,0
27FEB2021:00:00:00,71 a 80,M,Sputnik,Público,23,0,,0
19FEB2021:00:00:00,30 o menos,M,Sputnik,Público,104,6,,0
19FEB2021:00:00:00,30 o menos,M,Sputnik,Público nacional,19,2,,0
19FEB2021:00:00:00,31 a 40,F,Sputnik,Privado,423,8,,0
19FEB2021:00:00:00,31 a 40,F,Sputnik,Público,562,33,,0
19FEB2021:00:00:00,31 a 40,F,Sputnik,Público nacional,82,9,,0
19FEB2021:00:00:00,31 a 40,M,Sputnik,Privado,181,3,,0
19FEB2021:00:00:00,31 a 40,M,Sputnik,Público,202,20,,0
19FEB2021:00:00:00,31 a 40,M,Sputnik,Público nacional,45,3,,0
19FEB2021:00:00:00,41 a 50,F,Sputnik,Privado,285,2,,0
19FEB2021:00:00:00,41 a 50,F,Sputnik,Público,613,34,,0
19FEB2021:00:00:00,41 a 50,F,Sputnik,Público nacional,53,1,,0
19FEB2021:00:00:00,41 a 50,M,Sputnik,Privado,161,4,,0
19FEB2021:00:00:00,41 a 50,M,Sputnik,Público,214,16,,0
19FEB2021:00:00:00,41 a 50,M,Sputnik,Público nacional,37,0,,0
19FEB2021:00:00:00,51 a 60,F,Sputnik,Privado,164,4,,0
19FEB2021:00:00:00,51 a 60,F,Sputnik,Público,511,16,,0
19FEB2021:00:00:00,51 a 60,F,Sputnik,Público nacional,41,2,,0
19FEB2021:00:00:00,51 a 60,M,Sputnik,Privado,87,1,,0
19FEB2021:00:00:00,51 a 60,M,Sputnik,Público,186,12,,0
19FEB2021:00:00:00,51 a 60,M,Sputnik,Público nacional,23,2,,0
19FEB2021:00:00:00,61 a 70,F,Sputnik,Privado,43,0,,0
19FEB2021:00:00:00,61 a 70,F,Sputnik,Público,277,0,,0
19FEB2021:00:00:00,61 a 70,F,Sputnik,Público nacional,15,0,,0
19FEB2021:00:00:00,61 a 70,M,Sputnik,Privado,48,0,,0
19FEB2021:00:00:00,61 a 70,M,Sputnik,Público,144,1,,0
19FEB2021:00:00:00,61 a 70,M,Sputnik,Público nacional,19,0,,0
19FEB2021:00:00:00,71 a 80,F,Sputnik,Privado,4,0,,0
19FEB2021:00:00:00,71 a 80,F,Sputnik,Público,96,0,,0
19FEB2021:00:00:00,71 a 80,F,Sputnik,Público nacional,1,0,,0
19FEB2021:00:00:00,71 a 80,M,Sputnik,Privado,11,0,,0
19FEB2021:00:00:00,71 a 80,M,Sputnik,Público,52,0,,0
19FEB2021:00:00:00,71 a 80,M,Sputnik,Público nacional,3,0,,0
19FEB2021:00:00:00,81 a 90,F,Sputnik,Público,9,0,,0
19FEB2021:00:00:00,81 a 90,F,Sputnik,Público nacional,1,0,,0
19FEB2021:00:00:00,81 a 90,M,Sputnik,Privado,2,0,,0
19FEB2021:00:00:00,81 a 90,M,Sputnik,Público,11,0,,0
19FEB2021:00:00:00,91 o mas,M,Sputnik,Privado,1,0,,0
19FEB2021:00:00:00,91 o mas,M,Sputnik,Público,1,0,,0
19FEB2021:00:00:00,91 o mas,M,Sputnik,Público nacional,1,0,,0
20FEB2021:00:00:00,30 o menos,F,Sputnik,Privado,49,0,,0
20FEB2021:00:00:00,30 o menos,F,Sputnik,Público,31,3,,0
20FEB2021:00:00:00,30 o menos,M,Sputnik,Privado,21,0,,0
20FEB2021:00:00:00,30 o menos,M,Sputnik,Público,23,1,,0
20FEB2021:00:00:00,31 a 40,F,Sputnik,Privado,134,0,,0
20FEB2021:00:00:00,31 a 40,F,Sputnik,Público,127,6,,0
20FEB2021:00:00:00,31 a 40,F,Sputnik,Público nacional,6,0,,0
20FEB2021:00:00:00,31 a 40,M,Sputnik,Privado,51,0,,0
20FEB2021:00:00:00,31 a 40,M,Sputnik,Público,81,2,,0
20FEB2021:00:00:00,31 a 40,M,Sputnik,Público nacional,3,0,,0
20FEB2021:00:00:00,41 a 50,F,Sputnik,Privado,62,0,,0
20FEB2021:00:00:00,41 a 50,F,Sputnik,Público,127,2,,0
20FEB2021:00:00:00,41 a 50,F,Sputnik,Público nacional,2,0,,0
20FEB2021:00:00:00,41 a 50,M,Sputnik,Privado,43,0,,0
20FEB2021:00:00:00,41 a 50,M,Sputnik,Público,67,2,,0
20FEB2021:00:00:00,41 a 50,M,Sputnik,Público nacional,1,0,,0
20FEB2021:00:00:00,51 a 60,F,Sputnik,Privado,55,0,,0
20FEB2021:00:00:00,51 a 60,F,Sputnik,Público,95,1,,0
20FEB2021:00:00:00,51 a 60,M,Sputnik,Privado,21,0,,0
20FEB2021:00:00:00,51 a 60,M,Sputnik,Público,67,0,,0
20FEB2021:00:00:00,61 a 70,F,Sputnik,Privado,9,0,,0
20FEB2021:00:00:00,61 a 70,F,Sputnik,Público,74,0,,0
20FEB2021:00:00:00,61 a 70,M,Sputnik,Privado,15,0,,0
20FEB2021:00:00:00,61 a 70,M,Sputnik,Público,38,0,,0
20FEB2021:00:00:00,71 a 80,F,Sputnik,Público,5,0,,0
20FEB2021:00:00:00,71 a 80,M,Sputnik,Privado,6,0,,0
20FEB2021:00:00:00,71 a 80,M,Sputnik,Público,11,0,,0
20FEB2021:00:00:00,81 a 90,M,Sputnik,Público,1,0,,0
21FEB2021:00:00:00,30 o menos,F,Sputnik,Privado,31,0,,0
21FEB2021:00:00:00,30 o menos,F,Sputnik,Público,34,0,,0
21FEB2021:00:00:00,30 o menos,M,AstraZeneca,Privado,1,0,,0
21FEB2021:00:00:00,30 o menos,M,Sputnik,Privado,18,0,,0
21FEB2021:00:00:00,30 o menos,M,Sputnik,Público,16,0,,0
21FEB2021:00:00:00,31 a 40,F,AstraZeneca,Privado,1,0,,0
21FEB2021:00:00:00,31 a 40,F,Sputnik,Privado,91,1,,0
21FEB2021:00:00:00,31 a 40,F,Sputnik,Público,94,0,,0
21FEB2021:00:00:00,31 a 40,M,AstraZeneca,Privado,1,0,,0
21FEB2021:00:00:00,31 a 40,M,Sputnik,Privado,32,0,,0
21FEB2021:00:00:00,31 a 40,M,Sputnik,Público,60,0,,0
21FEB2021:00:00:00,41 a 50,F,Sputnik,Privado,48,0,,0
21FEB2021:00:00:00,41 a 50,F,Sputnik,Público,82,0,,0
21FEB2021:00:00:00,41 a 50,M,Sputnik,Privado,23,0,,0
21FEB2021:00:00:00,41 a 50,M,Sputnik,Público,58,0,,0
21FEB2021:00:00:00,51 a 60,F,Sputnik,Privado,22,0,,0
21FEB2021:00:00:00,51 a 60,F,Sputnik,Público,64,0,,0
21FEB2021:00:00:00,51 a 60,M,Sputnik,Privado,14,0,,0
21FEB2021:00:00:00,51 a 60,M,Sputnik,Público,65,0,,0
21FEB2021:00:00:00,61 a 70,F,Sputnik,Privado,4,0,,0
21FEB2021:00:00:00,61 a 70,F,Sputnik,Público,26,0,,0
21FEB2021:00:00:00,61 a 70,M,Sputnik,Privado,7,0,,0
21FEB2021:00:00:00,61 a 70,M,Sputnik,Público,26,0,,0
21FEB2021:00:00:00,71 a 80,F,Sputnik,Público,6,0,,0
21FEB2021:00:00:00,71 a 80,M,Sputnik,Privado,3,0,,0
21FEB2021:00:00:00,71 a 80,M,Sputnik,Público,3,0,,0
21FEB2021:00:00:00,81 a 90,M,Sputnik,Público,2,0,,0
22FEB2021:00:00:00,30 o menos,F,AstraZeneca,Público,6,0,,0
12MAR2021:00:00:00,30 o menos,M,AstraZeneca,Privado,1,0,,0
12MAR2021:00:00:00,30 o menos,M,Sinopharm,Público,179,0,,0
12MAR2021:00:00:00,30 o menos,M,Sputnik,Privado,24,71,,0
12MAR2021:00:00:00,30 o menos,M,Sputnik,Público,37,98,,0
12MAR2021:00:00:00,30 o menos,M,Sputnik,Público nacional,4,18,,0
12MAR2021:00:00:00,31 a 40,F,AstraZeneca,Privado,2,0,,0
12MAR2021:00:00:00,31 a 40,F,AstraZeneca,Público,1,0,,0
12MAR2021:00:00:00,31 a 40,F,Sinopharm,Privado,2,0,,0
12MAR2021:00:00:00,31 a 40,F,Sinopharm,Público,1468,0,,0
12MAR2021:00:00:00,31 a 40,F,Sinopharm,Público nacional,1,0,,0
12MAR2021:00:00:00,31 a 40,F,Sputnik,Privado,80,268,,0
12MAR2021:00:00:00,31 a 40,F,Sputnik,Público,99,538,,0
12MAR2021:00:00:00,31 a 40,F,Sputnik,Público nacional,6,70,,0
12MAR2021:00:00:00,31 a 40,M,Sinopharm,Público,368,0,,0
12MAR2021:00:00:00,31 a 40,M,Sputnik,Privado,53,132,,0
12MAR2021:00:00:00,31 a 40,M,Sputnik,Público,48,189,,0
12MAR2021:00:00:00,31 a 40,M,Sputnik,Público nacional,8,39,,0
